epoch,accuracy,loss
0,0.5,0.47997725009918213
1,0.5,0.43581491708755493
2,0.484375,0.4225531816482544
3,0.484375,0.4135003685951233
4,0.46875,0.4083939790725708
5,0.46875,0.4064345955848694
6,0.484375,0.4085221588611603
7,0.5,0.40954190492630005
8,0.5,0.4089999794960022
9,0.5,0.40526729822158813
0,0.484375,0.298841655254364
1,0.46875,0.2924162745475769
2,0.46875,0.28401613235473633
3,0.46875,0.2774946391582489
4,0.453125,0.2725038528442383
5,0.484375,0.26772719621658325
6,0.53125,0.26376500725746155
7,0.5,0.26151642203330994
8,0.5,0.25958818197250366
9,0.546875,0.25776779651641846
0,0.390625,0.21819578111171722
1,0.40625,0.21185317635536194
2,0.46875,0.20299524068832397
3,0.484375,0.19448667764663696
4,0.5,0.18882954120635986
5,0.453125,0.18678483366966248
6,0.40625,0.18792511522769928
7,0.359375,0.1905668079853058
8,0.34375,0.19256578385829926
9,0.375,0.19300490617752075
0,0.703125,0.1491740196943283
1,0.703125,0.1458485722541809
2,0.703125,0.14110177755355835
3,0.671875,0.13664981722831726
4,0.671875,0.13351964950561523
5,0.671875,0.13184285163879395
6,0.6875,0.13128633797168732
7,0.6875,0.13160675764083862
8,0.671875,0.1325289011001587
9,0.703125,0.13335126638412476
0,0.734375,0.13129284977912903
1,0.734375,0.125926673412323
2,0.71875,0.12123576551675797
3,0.734375,0.1175672709941864
4,0.734375,0.11365412920713425
5,0.734375,0.11244062334299088
6,0.71875,0.1133660078048706
7,0.734375,0.11396285891532898
8,0.734375,0.11398003995418549
9,0.734375,0.11467747390270233
0,0.765625,0.1304413378238678
1,0.75,0.12814539670944214
2,0.765625,0.12429153174161911
3,0.765625,0.12097381800413132
4,0.75,0.1195937916636467
5,0.75,0.11919890344142914
6,0.75,0.11932792514562607
7,0.765625,0.11984013020992279
8,0.765625,0.12019412219524384
9,0.75,0.1199733167886734
0,0.765625,0.13304854929447174
1,0.765625,0.1270512342453003
2,0.78125,0.12254878133535385
3,0.78125,0.12002107501029968
4,0.765625,0.1170005053281784
5,0.765625,0.11600345373153687
6,0.75,0.11705638468265533
7,0.75,0.1172151118516922
8,0.765625,0.11667509377002716
9,0.765625,0.1167730838060379
0,0.765625,0.13230019807815552
1,0.734375,0.12797081470489502
2,0.734375,0.12193706631660461
3,0.71875,0.11756537109613419
