epoch,accuracy,loss
0,0.765625,0.5777904987335205
1,0.765625,0.5204975008964539
2,0.765625,0.4865756332874298
3,0.765625,0.471896767616272
4,0.765625,0.4735582768917084
5,0.765625,0.4783373475074768
6,0.765625,0.48176461458206177
7,0.765625,0.4830802381038666
8,0.765625,0.48262426257133484
9,0.765625,0.48107266426086426
0,0.765625,0.3608540892601013
1,0.765625,0.3584483861923218
2,0.765625,0.3477560877799988
3,0.765625,0.3331494927406311
4,0.765625,0.3182227611541748
5,0.765625,0.3058311939239502
6,0.765625,0.29797816276550293
7,0.765625,0.29541242122650146
8,0.765625,0.2973455786705017
9,0.765625,0.301708459854126
0,0.75,0.2241973727941513
1,0.75,0.21355366706848145
2,0.75,0.20456399023532867
3,0.75,0.19901160895824432
4,0.75,0.19739991426467896
5,0.75,0.1988803744316101
6,0.75,0.20201784372329712
7,0.75,0.20537590980529785
8,0.75,0.20796909928321838
9,0.75,0.20914795994758606
0,0.78125,0.14217272400856018
1,0.78125,0.14085698127746582
2,0.78125,0.1374736726284027
3,0.78125,0.1335529386997223
4,0.78125,0.1311279535293579
5,0.78125,0.13124045729637146
6,0.78125,0.13090121746063232
7,0.78125,0.12898723781108856
8,0.78125,0.12938953936100006
9,0.78125,0.1312904953956604
0,0.75,0.13529430329799652
1,0.75,0.13250257074832916
2,0.75,0.1320096254348755
3,0.75,0.13059724867343903
4,0.75,0.1288125067949295
5,0.75,0.12863348424434662
6,0.75,0.1277325600385666
7,0.75,0.12612414360046387
8,0.75,0.1252678632736206
9,0.75,0.12526565790176392
0,0.75,0.1433720737695694
1,0.75,0.13950073719024658
2,0.75,0.13889062404632568
3,0.75,0.13613972067832947
4,0.671875,0.13460560142993927
5,0.671875,0.1343059092760086
6,0.671875,0.13299719989299774
7,0.671875,0.13153819739818573
8,0.671875,0.13143408298492432
9,0.671875,0.1300465166568756
0,0.84375,0.11544778943061829
1,0.84375,0.11190470308065414
2,0.84375,0.11037516593933105
3,0.84375,0.10890048742294312
4,0.84375,0.10625484585762024
5,0.84375,0.10660487413406372
6,0.84375,0.10531574487686157
7,0.84375,0.10518438369035721
8,0.84375,0.1040877252817154
9,0.84375,0.10332636535167694
0,0.828125,0.1118120476603508
1,0.828125,0.10814374685287476
2,0.828125,0.10678625106811523
3,0.828125,0.10357597470283508
4,0.75,0.10321012139320374
5,0.6875,0.10247081518173218
6,0.75,0.10200990736484528
7,0.75,0.10235830396413803
8,0.75,0.10143595933914185
9,0.734375,0.10040585696697235
0,0.828125,0.09524063766002655
1,0.765625,0.09090492129325867
2,0.765625,0.09211042523384094
3,0.765625,0.09139697253704071
4,0.765625,0.08841738104820251
5,0.765625,0.08860677480697632
6,0.75,0.0884467363357544
7,0.78125,0.08772720396518707
8,0.75,0.08803828060626984
9,0.75,0.08683308213949203
0,0.78125,0.10637342929840088
1,0.703125,0.09993259608745575
2,0.703125,0.10004031658172607
3,0.703125,0.10256202518939972
4,0.703125,0.09909261763095856
5,0.765625,0.09676048159599304
6,0.796875,0.09865611046552658
7,0.796875,0.09779622405767441
8,0.78125,0.0958685576915741
9,0.765625,0.09613344073295593
0,0.796875,0.10977984964847565
1,0.78125,0.10367700457572937
2,0.78125,0.10431328415870667
3,0.78125,0.1057206243276596
4,0.78125,0.10248196125030518
5,0.71875,0.1004536971449852
6,0.734375,0.10197271406650543
7,0.734375,0.10138039290904999
8,0.734375,0.099183090031147
9,0.71875,0.09906531870365143
0,0.8125,0.0927213504910469
1,0.796875,0.08791808038949966
2,0.796875,0.08855468034744263
3,0.796875,0.0891360491514206
4,0.78125,0.08635760843753815
5,0.71875,0.08515027165412903
6,0.734375,0.08593600988388062
7,0.71875,0.08462949842214584
8,0.734375,0.08349989354610443
9,0.71875,0.08370223641395569
0,0.78125,0.1167120486497879
1,0.75,0.10824364423751831
2,0.75,0.10862201452255249
3,0.75,0.11086054891347885
4,0.71875,0.10784250497817993
5,0.703125,0.1060619056224823
6,0.703125,0.10662763565778732
7,0.6875,0.10453087836503983
8,0.71875,0.1035420298576355
9,0.71875,0.10463599860668182
0,0.796875,0.10770977288484573
1,0.765625,0.09964252263307571
2,0.765625,0.1003502830862999
3,0.765625,0.10032615065574646
4,0.734375,0.10069435834884644
5,0.75,0.0999082401394844
6,0.75,0.09732124954462051
7,0.75,0.09603546559810638
8,0.75,0.09687644243240356
9,0.734375,0.09625135362148285
0,0.765625,0.10956698656082153
1,0.734375,0.1032007560133934
2,0.734375,0.10366600751876831
3,0.765625,0.10096927732229233
4,0.734375,0.10239824652671814
5,0.734375,0.10243776440620422
6,0.75,0.10025634616613388
7,0.734375,0.09863001108169556
8,0.734375,0.09649237990379333
9,0.734375,0.09722060710191727
0,0.8125,0.0964958667755127
1,0.78125,0.09262297302484512
2,0.8125,0.0883556455373764
3,0.75,0.08672171086072922
4,0.765625,0.0886140763759613
5,0.75,0.08939874172210693
6,0.78125,0.08863699436187744
7,0.765625,0.08603666722774506
8,0.75,0.08402039110660553
9,0.765625,0.08489786833524704
0,0.78125,0.11554970592260361
1,0.765625,0.11198853701353073
2,0.78125,0.11127229779958725
3,0.765625,0.10494573414325714
4,0.765625,0.10887099802494049
5,0.765625,0.10566414147615433
6,0.78125,0.10906002670526505
7,0.78125,0.10519891232252121
8,0.765625,0.10289144515991211
9,0.765625,0.10440000891685486
0,0.8125,0.09550277888774872
1,0.765625,0.0934223085641861
2,0.8125,0.0928385928273201
3,0.8125,0.08473427593708038
4,0.8125,0.08694237470626831
5,0.796875,0.08995930850505829
6,0.8125,0.08611640334129333
7,0.796875,0.08726368099451065
8,0.8125,0.08594323694705963
9,0.796875,0.08088036626577377
0,0.8125,0.07439140975475311
1,0.8125,0.07234755158424377
2,0.78125,0.07184852659702301
3,0.8125,0.07139414548873901
4,0.8125,0.06671302765607834
5,0.8125,0.06826373934745789
6,0.84375,0.06788142025470734
7,0.8125,0.06702639162540436
8,0.8125,0.06835510581731796
9,0.8125,0.06571899354457855
0,0.859375,0.0805547833442688
1,0.828125,0.07523027807474136
2,0.828125,0.07487858831882477
3,0.828125,0.0726434588432312
4,0.828125,0.07070951163768768
5,0.828125,0.07354963570833206
6,0.8125,0.07254962623119354
7,0.84375,0.07210791856050491
8,0.828125,0.07219390571117401
9,0.84375,0.06899809837341309
0,0.828125,0.08372104167938232
1,0.8125,0.07757000625133514
