epoch,accuracy,loss
0,0.375,0.43423789739608765
1,0.375,0.3936615586280823
2,0.359375,0.3822869658470154
3,0.265625,0.38562268018722534
4,0.265625,0.3849555552005768
5,0.25,0.3811229467391968
6,0.28125,0.37677788734436035
7,0.328125,0.3736001253128052
8,0.3125,0.3709401488304138
9,0.3125,0.36827367544174194
0,0.46875,0.2918354868888855
1,0.46875,0.2829506993293762
2,0.453125,0.2727671265602112
3,0.4375,0.2624797523021698
4,0.453125,0.2554572522640228
5,0.453125,0.25372639298439026
6,0.453125,0.25682544708251953
7,0.421875,0.25955361127853394
8,0.40625,0.2622222304344177
9,0.453125,0.2604416012763977
0,0.515625,0.20186635851860046
1,0.53125,0.1992456316947937
2,0.515625,0.1941516399383545
3,0.5,0.18920856714248657
4,0.5,0.18470099568367004
5,0.3125,0.18116945028305054
6,0.3125,0.18011915683746338
7,0.3125,0.18159613013267517
8,0.3125,0.18207158148288727
9,0.3125,0.18307138979434967
0,0.703125,0.14272350072860718
1,0.703125,0.1382657289505005
2,0.703125,0.13427364826202393
3,0.703125,0.12756921350955963
4,0.65625,0.12447134405374527
5,0.625,0.12488332390785217
6,0.625,0.12700162827968597
7,0.625,0.1281713992357254
8,0.625,0.12761420011520386
9,0.625,0.12600672245025635
0,0.78125,0.11037488281726837
1,0.734375,0.10935103893280029
2,0.734375,0.1077241376042366
3,0.6875,0.10607702285051346
4,0.65625,0.10473531484603882
5,0.578125,0.10379134118556976
6,0.578125,0.10339824855327606
7,0.578125,0.10338397324085236
8,0.546875,0.1034969761967659
9,0.53125,0.1035122275352478
0,0.734375,0.12198245525360107
1,0.71875,0.11848435550928116
2,0.578125,0.11593679338693619
3,0.578125,0.11511855572462082
4,0.578125,0.1159329041838646
5,0.578125,0.11479951441287994
6,0.578125,0.11265379190444946
7,0.578125,0.11202661693096161
8,0.578125,0.11225412786006927
9,0.578125,0.11241424828767776
0,0.765625,0.12490662932395935
1,0.765625,0.12076415121555328
2,0.765625,0.11681656539440155
3,0.765625,0.11650195717811584
4,0.765625,0.1189485713839531
5,0.765625,0.11879118531942368
6,0.765625,0.11660779267549515
7,0.765625,0.11480717360973358
8,0.765625,0.11470633745193481
9,0.765625,0.11569134891033173
0,0.71875,0.14276018738746643
1,0.71875,0.13653045892715454
2,0.71875,0.12952369451522827
3,0.71875,0.12826676666736603
4,0.71875,0.13290272653102875
5,0.71875,0.13446153700351715
6,0.71875,0.13098780810832977
7,0.71875,0.12758834660053253
8,0.71875,0.12687867879867554
9,0.71875,0.12818121910095215
0,0.75,0.1415141522884369
1,0.75,0.1374625265598297
2,0.75,0.13111618161201477
3,0.75,0.12865450978279114
4,0.75,0.1308603733778
5,0.75,0.13129276037216187
6,0.75,0.13018380105495453
7,0.75,0.12902548909187317
8,0.75,0.12826946377754211
9,0.75,0.12797927856445312
0,0.765625,0.1350177526473999
1,0.765625,0.13331617414951324
2,0.765625,0.12962323427200317
3,0.765625,0.12728126347064972
4,0.765625,0.1280919909477234
5,0.765625,0.1276569664478302
6,0.765625,0.12686187028884888
7,0.765625,0.12638896703720093
8,0.765625,0.1260841190814972
9,0.765625,0.12580229341983795
0,0.734375,0.15196925401687622
1,0.734375,0.14925602078437805
2,0.734375,0.14242921769618988
3,0.734375,0.13954132795333862
4,0.734375,0.14150652289390564
5,0.71875,0.1437247097492218
6,0.71875,0.14183872938156128
7,0.71875,0.139306902885437
8,0.71875,0.13833016157150269
9,0.71875,0.13884669542312622
0,0.734375,0.1456914097070694
1,0.734375,0.14243564009666443
2,0.734375,0.13710905611515045
3,0.734375,0.13473796844482422
4,0.71875,0.13636599481105804
5,0.71875,0.13549479842185974
6,0.71875,0.13434918224811554
7,0.71875,0.13380639255046844
