epoch,accuracy,loss
0,0.375,0.6272711753845215
1,0.375,0.5597189664840698
2,0.375,0.5340896844863892
3,0.375,0.5252119898796082
4,0.375,0.5247335433959961
5,0.375,0.5270019769668579
6,0.375,0.5273587703704834
7,0.375,0.5234922766685486
8,0.375,0.5165163278579712
9,0.375,0.5082342624664307
0,0.734375,0.370223730802536
1,0.734375,0.36751559376716614
2,0.734375,0.358312726020813
3,0.734375,0.3463132381439209
4,0.734375,0.3341861367225647
5,0.734375,0.32352215051651
6,0.734375,0.3150535225868225
7,0.734375,0.309026300907135
8,0.734375,0.30581215023994446
9,0.734375,0.30570125579833984
0,0.734375,0.24361082911491394
1,0.734375,0.23414859175682068
2,0.734375,0.2220320850610733
3,0.734375,0.21279942989349365
4,0.734375,0.20921078324317932
5,0.734375,0.21047189831733704
6,0.734375,0.21378415822982788
7,0.734375,0.21588292717933655
8,0.734375,0.21576954424381256
9,0.734375,0.2142777442932129
0,0.734375,0.1790105253458023
1,0.734375,0.17682772874832153
2,0.734375,0.17055684328079224
3,0.734375,0.16274654865264893
4,0.734375,0.15658274292945862
5,0.734375,0.1536460518836975
6,0.734375,0.15387719869613647
7,0.734375,0.15586434304714203
8,0.75,0.1574552357196808
9,0.6875,0.1573452204465866
0,0.75,0.14877885580062866
1,0.765625,0.14532098174095154
2,0.765625,0.14047156274318695
3,0.765625,0.13470986485481262
4,0.765625,0.13076412677764893
5,0.765625,0.13099026679992676
6,0.765625,0.1334533840417862
7,0.765625,0.13488566875457764
8,0.75,0.1340937614440918
9,0.765625,0.13210025429725647
0,0.703125,0.14173124730587006
1,0.703125,0.14065933227539062
2,0.671875,0.1365467756986618
3,0.671875,0.1313936710357666
4,0.671875,0.12720975279808044
5,0.640625,0.1263800859451294
6,0.625,0.1282464563846588
7,0.625,0.1301937997341156
8,0.625,0.13067924976348877
9,0.625,0.12990887463092804
0,0.734375,0.11216603219509125
1,0.734375,0.11025577038526535
2,0.734375,0.1082325130701065
3,0.734375,0.10314576327800751
4,0.734375,0.10072732716798782
5,0.734375,0.10070177912712097
6,0.703125,0.10180043429136276
7,0.625,0.1028170958161354
8,0.625,0.10201099514961243
9,0.625,0.10034193098545074
0,0.78125,0.11651422828435898
1,0.78125,0.11411648243665695
2,0.78125,0.11123962700366974
3,0.78125,0.11010869592428207
4,0.78125,0.10635636746883392
5,0.78125,0.10542470216751099
6,0.796875,0.10572253167629242
7,0.78125,0.10673665255308151
8,0.765625,0.10582014918327332
9,0.8125,0.10373277962207794
0,0.84375,0.1404048353433609
1,0.84375,0.13623583316802979
2,0.796875,0.1329052448272705
3,0.84375,0.1277211308479309
4,0.78125,0.126229390501976
5,0.796875,0.12793640792369843
6,0.796875,0.13016848266124725
7,0.84375,0.1286737024784088
8,0.84375,0.12513555586338043
9,0.734375,0.12409707903862
0,0.78125,0.16913816332817078
1,0.6875,0.16242161393165588
2,0.625,0.1595548689365387
3,0.640625,0.1565890610218048
4,0.671875,0.1507790982723236
5,0.703125,0.15114134550094604
6,0.6875,0.1547374129295349
7,0.6875,0.15396888554096222
