epoch,accuracy,loss
0,0.75,0.2024143785238266
1,0.640625,0.18478907644748688
2,0.609375,0.19161829352378845
3,0.640625,0.18395580351352692
4,0.75,0.1824096441268921
5,0.75,0.17957976460456848
6,0.75,0.1761479675769806
7,0.75,0.17340485751628876
8,0.75,0.17190976440906525
9,0.609375,0.17235475778579712
0,0.828125,0.14293226599693298
1,0.828125,0.13951700925827026
2,0.65625,0.13504385948181152
3,0.65625,0.13152793049812317
4,0.625,0.13004645705223083
5,0.625,0.1295250654220581
6,0.625,0.12908217310905457
7,0.625,0.12848877906799316
8,0.625,0.1274910271167755
9,0.625,0.1258605569601059
0,0.875,0.129440039396286
1,0.875,0.12799526751041412
2,0.875,0.12474140524864197
3,0.875,0.12099102139472961
4,0.875,0.11813917756080627
5,0.875,0.11765420436859131
6,0.875,0.11873628199100494
7,0.875,0.11794823408126831
8,0.875,0.11578263342380524
9,0.875,0.11383414268493652
0,0.875,0.1198989674448967
1,0.875,0.11717252433300018
2,0.859375,0.11125168204307556
3,0.84375,0.1055343747138977
4,0.84375,0.10259722173213959
5,0.84375,0.10337105393409729
6,0.84375,0.1048373132944107
7,0.84375,0.10579659044742584
8,0.84375,0.10461409389972687
9,0.84375,0.10245446860790253
0,0.890625,0.11248503625392914
1,0.890625,0.1127210259437561
2,0.890625,0.10926765948534012
3,0.890625,0.10518404841423035
4,0.890625,0.10287646949291229
5,0.890625,0.10347484052181244
6,0.828125,0.10373920202255249
7,0.828125,0.10379082709550858
8,0.828125,0.10285408794879913
9,0.84375,0.10166032612323761
0,0.84375,0.11168191581964493
1,0.828125,0.10958058387041092
2,0.8125,0.10487239807844162
3,0.828125,0.10061468929052353
4,0.828125,0.0986797958612442
5,0.828125,0.0990958958864212
6,0.828125,0.10041353106498718
7,0.796875,0.10096612572669983
8,0.78125,0.10024222731590271
9,0.765625,0.09893298894166946
0,0.859375,0.10280318558216095
1,0.859375,0.10090614855289459
2,0.859375,0.0962212085723877
3,0.84375,0.09138481318950653
4,0.84375,0.08840608596801758
5,0.84375,0.08840163052082062
6,0.796875,0.08939208090305328
7,0.8125,0.08969680219888687
8,0.8125,0.08890245854854584
9,0.8125,0.08762013912200928
0,0.84375,0.09647701680660248
1,0.84375,0.09334065765142441
2,0.859375,0.08861643075942993
3,0.859375,0.08551512658596039
4,0.84375,0.08427407592535019
5,0.8125,0.08288463950157166
6,0.828125,0.08266502618789673
7,0.8125,0.0825834572315216
8,0.75,0.08248524367809296
