epoch,accuracy,loss
0,0.59375,0.4845128059387207
1,0.578125,0.448578417301178
2,0.5,0.42639875411987305
3,0.4375,0.4155944585800171
4,0.453125,0.4148167371749878
5,0.46875,0.4142962694168091
6,0.4375,0.4132603108882904
7,0.4375,0.4114229083061218
8,0.4375,0.40846166014671326
9,0.4375,0.40628063678741455
0,0.65625,0.27100977301597595
1,0.625,0.2681405246257782
2,0.40625,0.2600024938583374
3,0.4375,0.24963155388832092
4,0.515625,0.23921166360378265
5,0.53125,0.23133398592472076
6,0.59375,0.22813868522644043
7,0.640625,0.2287813276052475
8,0.625,0.23069871962070465
9,0.625,0.23172935843467712
0,0.640625,0.18619638681411743
1,0.671875,0.17830273509025574
2,0.640625,0.16934247314929962
3,0.59375,0.16416113078594208
4,0.59375,0.16273966431617737
5,0.59375,0.162539541721344
6,0.59375,0.1630144566297531
7,0.59375,0.16422010958194733
8,0.59375,0.16535994410514832
9,0.59375,0.16335389018058777
0,0.796875,0.12205979228019714
1,0.78125,0.11876174062490463
2,0.765625,0.11659619957208633
3,0.765625,0.11483386158943176
4,0.765625,0.11211588978767395
5,0.765625,0.10850319266319275
6,0.765625,0.10731810331344604
7,0.78125,0.10903189331293106
8,0.8125,0.11079604923725128
9,0.8125,0.11059264838695526
0,0.8125,0.12538650631904602
1,0.765625,0.12173300236463547
2,0.765625,0.11784768104553223
3,0.71875,0.11515109241008759
4,0.71875,0.11375872045755386
5,0.734375,0.11231710761785507
6,0.734375,0.11129578948020935
7,0.71875,0.11065438389778137
8,0.71875,0.11035613715648651
9,0.71875,0.10989336669445038
0,0.875,0.10423482209444046
1,0.859375,0.10132403671741486
2,0.859375,0.09722372889518738
3,0.859375,0.0939866155385971
4,0.84375,0.0927036851644516
5,0.84375,0.09191574156284332
6,0.84375,0.09204117953777313
7,0.84375,0.09253296256065369
8,0.84375,0.09285223484039307
9,0.828125,0.09251280874013901
0,0.859375,0.10884517431259155
1,0.859375,0.10642090439796448
2,0.875,0.10144776105880737
3,0.875,0.09696278721094131
4,0.859375,0.09493091702461243
5,0.859375,0.09529166668653488
6,0.859375,0.0969337671995163
7,0.859375,0.09723170101642609
8,0.859375,0.09670252352952957
9,0.84375,0.0952245220541954
0,0.875,0.10562101006507874
1,0.859375,0.10495276749134064
2,0.859375,0.10123370587825775
3,0.859375,0.0968005433678627
4,0.859375,0.09374158084392548
5,0.859375,0.09304672479629517
6,0.859375,0.09423413127660751
7,0.859375,0.09565954655408859
8,0.859375,0.09708662331104279
9,0.859375,0.09505438804626465
0,0.90625,0.08279900252819061
1,0.90625,0.08242066204547882
2,0.90625,0.07971914857625961
3,0.90625,0.07654163241386414
4,0.921875,0.07430732995271683
5,0.921875,0.07380443811416626
6,0.921875,0.07466672360897064
7,0.90625,0.07531259208917618
8,0.90625,0.0750960111618042
9,0.90625,0.07391780614852905
0,0.859375,0.11188703030347824
1,0.875,0.11050862818956375
2,0.875,0.1060524582862854
3,0.859375,0.10180660337209702
4,0.859375,0.09996267408132553
5,0.859375,0.09975063800811768
6,0.84375,0.10088025778532028
7,0.84375,0.10163535177707672
8,0.84375,0.10113494098186493
9,0.84375,0.09976928681135178
0,0.921875,0.09209353476762772
1,0.90625,0.0899285301566124
2,0.90625,0.08832842856645584
3,0.90625,0.0847398191690445
4,0.90625,0.08253024518489838
5,0.90625,0.0825510174036026
6,0.921875,0.0834319218993187
7,0.90625,0.08409324288368225
8,0.890625,0.08373767137527466
9,0.90625,0.08248618245124817
0,0.9375,0.09999582171440125
1,0.921875,0.09747844189405441
2,0.921875,0.09442827105522156
3,0.921875,0.09276749938726425
4,0.921875,0.08984710276126862
5,0.921875,0.0888078436255455
6,0.921875,0.08955752849578857
7,0.9375,0.09066246449947357
8,0.90625,0.09022749960422516
9,0.90625,0.08872886002063751
0,0.890625,0.09857958555221558
1,0.875,0.09864705055952072
2,0.859375,0.09682814031839371
