epoch,accuracy,loss
0,0.75,0.3631768822669983
1,0.75,0.3307878077030182
2,0.75,0.31834155321121216
3,0.75,0.3137800693511963
4,0.75,0.3107303977012634
5,0.71875,0.30984532833099365
6,0.71875,0.3103875517845154
7,0.71875,0.3083137571811676
8,0.71875,0.30256858468055725
9,0.75,0.2963826358318329
0,0.734375,0.2727322578430176
1,0.734375,0.26523780822753906
2,0.734375,0.2571423053741455
3,0.734375,0.2512979507446289
4,0.734375,0.245123952627182
5,0.734375,0.23752716183662415
6,0.734375,0.23088668286800385
7,0.734375,0.22792862355709076
8,0.734375,0.22933989763259888
9,0.734375,0.2332352101802826
0,0.765625,0.1688617765903473
1,0.765625,0.16194677352905273
2,0.765625,0.15436780452728271
3,0.765625,0.1497052013874054
4,0.765625,0.14792248606681824
5,0.765625,0.14792385697364807
6,0.765625,0.15017758309841156
7,0.765625,0.15313270688056946
8,0.765625,0.1541660726070404
9,0.765625,0.15319927036762238
0,0.75,0.13536082208156586
1,0.75,0.13328644633293152
2,0.75,0.1303556114435196
3,0.75,0.12662750482559204
4,0.75,0.12279490381479263
5,0.75,0.12123806774616241
6,0.75,0.12266242504119873
7,0.75,0.12434127181768417
8,0.75,0.1239195168018341
9,0.75,0.12254062294960022
0,0.71875,0.13232822716236115
1,0.71875,0.12891997396945953
2,0.703125,0.12435203045606613
3,0.71875,0.11784084141254425
4,0.71875,0.1145731508731842
5,0.71875,0.11539015918970108
6,0.703125,0.11831579357385635
7,0.65625,0.11995829641819
8,0.65625,0.11888566613197327
9,0.671875,0.1166471466422081
0,0.734375,0.10666465014219284
1,0.734375,0.10572849214076996
2,0.703125,0.10352179408073425
3,0.71875,0.10070986300706863
4,0.71875,0.09742619097232819
5,0.703125,0.09571514278650284
6,0.71875,0.09647725522518158
7,0.703125,0.09777471423149109
8,0.71875,0.09718766063451767
9,0.671875,0.09602713584899902
0,0.734375,0.11494427919387817
1,0.734375,0.11223945766687393
2,0.734375,0.10886754095554352
3,0.734375,0.1075325757265091
4,0.734375,0.10548439621925354
5,0.703125,0.10431591421365738
6,0.65625,0.10553406924009323
7,0.46875,0.10627150535583496
8,0.40625,0.10444928705692291
9,0.390625,0.10342749208211899
0,0.734375,0.11061426997184753
1,0.703125,0.10874622315168381
2,0.609375,0.10475285351276398
3,0.578125,0.10183171927928925
4,0.578125,0.10132928192615509
5,0.578125,0.10184885561466217
6,0.515625,0.10252134501934052
7,0.609375,0.10275569558143616
8,0.640625,0.1019870936870575
9,0.640625,0.10050269961357117
0,0.796875,0.1021432876586914
1,0.78125,0.09940564632415771
2,0.75,0.09659156203269958
3,0.71875,0.09621767699718475
4,0.75,0.09617997705936432
5,0.78125,0.09502382576465607
6,0.78125,0.0937027633190155
7,0.6875,0.09298214316368103
8,0.6875,0.09347239136695862
9,0.734375,0.09420923888683319
0,0.78125,0.11209004372358322
1,0.765625,0.1059999018907547
2,0.65625,0.10243287682533264
3,0.609375,0.10364533215761185
4,0.609375,0.1036335900425911
5,0.671875,0.10275539755821228
6,0.765625,0.10182741284370422
7,0.78125,0.10056766867637634
8,0.78125,0.09960274398326874
9,0.78125,0.09961864352226257
0,0.75,0.11777470260858536
1,0.640625,0.1088222861289978
2,0.640625,0.1058591678738594
3,0.59375,0.10523732751607895
4,0.640625,0.10534372925758362
5,0.640625,0.10602927207946777
6,0.640625,0.10600611567497253
7,0.65625,0.1039748340845108
8,0.65625,0.1007842868566513
9,0.640625,0.09932664036750793
0,0.796875,0.13582663238048553
1,0.78125,0.13028572499752045
2,0.765625,0.1257726550102234
3,0.578125,0.12209092080593109
4,0.734375,0.11888393014669418
5,0.71875,0.1193450465798378
6,0.796875,0.12204696238040924
7,0.796875,0.12237520515918732
8,0.796875,0.11884403973817825
9,0.796875,0.11508408188819885
0,0.796875,0.13971811532974243
1,0.671875,0.13746494054794312
2,0.5625,0.1359197348356247
3,0.5625,0.1306699961423874
4,0.5625,0.12578827142715454
5,0.78125,0.12475179880857468
6,0.796875,0.12751656770706177
7,0.796875,0.1295328289270401
8,0.796875,0.1276070922613144
9,0.796875,0.12397854775190353
0,0.78125,0.12118718028068542
1,0.546875,0.1187589019536972
2,0.546875,0.11695823073387146
3,0.546875,0.1139138787984848
4,0.6875,0.10980787873268127
5,0.703125,0.10900938510894775
6,0.78125,0.11000794172286987
7,0.75,0.10961558669805527
8,0.75,0.10782557725906372
9,0.75,0.10571858286857605
0,0.796875,0.12276527285575867
1,0.578125,0.11833703517913818
2,0.578125,0.11823475360870361
3,0.640625,0.11769581586122513
4,0.609375,0.11381126940250397
5,0.75,0.11166448891162872
6,0.765625,0.11389553546905518
7,0.765625,0.11578715592622757
8,0.765625,0.11330810189247131
9,0.765625,0.10960839688777924
0,0.78125,0.12609682977199554
1,0.625,0.11982731521129608
2,0.625,0.12052406370639801
3,0.625,0.12034355103969574
4,0.625,0.1133585274219513
5,0.6875,0.11128641664981842
6,0.78125,0.11521285027265549
7,0.78125,0.11424002796411514
8,0.765625,0.10997354984283447
9,0.625,0.11041589081287384
0,0.75,0.11839784681797028
1,0.75,0.11206407845020294
2,0.75,0.11272634565830231
3,0.75,0.11387771368026733
4,0.703125,0.10711900144815445
5,0.71875,0.1050226241350174
6,0.703125,0.10788780450820923
7,0.6875,0.1061357781291008
8,0.6875,0.1033182367682457
9,0.6875,0.10400217771530151
0,0.828125,0.16450875997543335
1,0.8125,0.15686652064323425
2,0.8125,0.16210542619228363
3,0.8125,0.1543656885623932
4,0.84375,0.1538853645324707
5,0.84375,0.15520960092544556
6,0.84375,0.1542206108570099
7,0.8125,0.15110492706298828
8,0.8125,0.15003952383995056
9,0.8125,0.15093569457530975
0,0.859375,0.14623293280601501
1,0.859375,0.1412585824728012
2,0.859375,0.1403312087059021
3,0.859375,0.1419665813446045
4,0.859375,0.13839463889598846
5,0.859375,0.13555298745632172
6,0.859375,0.13787461817264557
7,0.859375,0.13873490691184998
8,0.859375,0.13501378893852234
9,0.859375,0.13331812620162964
0,0.875,0.141901433467865
1,0.796875,0.13650226593017578
2,0.875,0.13837765157222748
3,0.875,0.13585396111011505
4,0.875,0.1327102780342102
5,0.875,0.1332729458808899
6,0.875,0.13526082038879395
7,0.875,0.13373219966888428
8,0.875,0.13108102977275848
9,0.875,0.13095538318157196
0,0.84375,0.16914616525173187
1,0.84375,0.16013309359550476
2,0.828125,0.1612139195203781
3,0.828125,0.16037192940711975
4,0.828125,0.15563108026981354
5,0.828125,0.15544015169143677
6,0.828125,0.1586126983165741
7,0.828125,0.15633416175842285
8,0.828125,0.15243273973464966
9,0.828125,0.15289294719696045
0,0.875,0.17447572946548462
1,0.875,0.16436949372291565
2,0.875,0.16280557215213776
3,0.875,0.16217416524887085
4,0.875,0.1576686054468155
5,0.875,0.15561315417289734
6,0.875,0.15926559269428253
7,0.875,0.15815481543540955
8,0.875,0.152801513671875
9,0.875,0.15235374867916107
0,0.859375,0.16538000106811523
1,0.8125,0.15582989156246185
2,0.828125,0.16047903895378113
3,0.859375,0.1572776436805725
4,0.859375,0.1510789394378662
5,0.75,0.15155521035194397
6,0.703125,0.1554143726825714
7,0.703125,0.15253259241580963
8,0.859375,0.14861799776554108
9,0.859375,0.1498332917690277
0,0.859375,0.12514381110668182
1,0.8125,0.1261969804763794
2,0.8125,0.11585449427366257
3,0.859375,0.11444958299398422
4,0.859375,0.11242752522230148
5,0.859375,0.11396057158708572
6,0.859375,0.11448173224925995
7,0.859375,0.11129236966371536
8,0.859375,0.10917990654706955
9,0.859375,0.10848401486873627
0,0.796875,0.13389207422733307
1,0.796875,0.12506702542304993
