epoch,accuracy,loss
0,0.5,0.43216103315353394
1,0.5,0.3964337110519409
2,0.5,0.37174612283706665
3,0.5,0.36127495765686035
4,0.3125,0.3622165322303772
5,0.3125,0.3672683835029602
6,0.328125,0.37058398127555847
7,0.328125,0.37049055099487305
8,0.328125,0.3680218458175659
9,0.328125,0.36478057503700256
0,0.4375,0.2185032069683075
1,0.4375,0.21807123720645905
2,0.4375,0.21310624480247498
3,0.4375,0.20551568269729614
4,0.5,0.19738207757472992
5,0.5,0.19049623608589172
6,0.578125,0.1859101802110672
7,0.578125,0.18344563245773315
8,0.578125,0.18273985385894775
9,0.578125,0.18333572149276733
0,0.765625,0.1565832942724228
1,0.765625,0.1492842137813568
2,0.765625,0.14253127574920654
3,0.765625,0.1384422481060028
4,0.765625,0.13578055799007416
5,0.765625,0.1350453794002533
6,0.765625,0.1357625275850296
7,0.765625,0.13657888770103455
8,0.765625,0.13707339763641357
9,0.765625,0.13715434074401855
0,0.75,0.1285092979669571
1,0.75,0.12383845448493958
2,0.75,0.1179218515753746
3,0.75,0.11679111421108246
4,0.734375,0.11322003602981567
5,0.734375,0.11289677768945694
6,0.75,0.1127341091632843
7,0.75,0.11181703209877014
8,0.75,0.1107427179813385
9,0.75,0.11018592119216919
0,0.796875,0.10952625423669815
1,0.796875,0.10799874365329742
2,0.796875,0.1045287624001503
3,0.796875,0.10201044380664825
4,0.796875,0.10196293890476227
5,0.796875,0.10263337194919586
6,0.796875,0.10166679322719574
7,0.796875,0.09943509101867676
8,0.71875,0.09860890358686447
9,0.71875,0.09863713383674622
0,0.828125,0.1275785267353058
1,0.828125,0.12326323986053467
2,0.828125,0.1179412379860878
3,0.828125,0.11610147356987
4,0.828125,0.11678995937108994
5,0.828125,0.11633063852787018
6,0.796875,0.11506608873605728
7,0.8125,0.11387504637241364
8,0.828125,0.11238033324480057
9,0.828125,0.11072159558534622
0,0.859375,0.10166467726230621
1,0.859375,0.09888830780982971
2,0.859375,0.09664642810821533
3,0.859375,0.09428337216377258
4,0.859375,0.0915943905711174
5,0.859375,0.09104777872562408
6,0.859375,0.09268473088741302
7,0.859375,0.09350074827671051
8,0.859375,0.09178722649812698
9,0.859375,0.08925031125545502
0,0.828125,0.1314283311367035
1,0.828125,0.1261310577392578
2,0.828125,0.122189000248909
3,0.828125,0.11932313442230225
4,0.828125,0.11758828908205032
5,0.828125,0.11713073402643204
6,0.828125,0.11813031882047653
7,0.796875,0.11877401173114777
8,0.8125,0.11696743220090866
9,0.828125,0.11379282176494598
0,0.8125,0.13371437788009644
1,0.8125,0.1279127597808838
2,0.8125,0.12773777544498444
3,0.8125,0.12472575157880783
4,0.8125,0.11817599833011627
5,0.8125,0.11593732982873917
6,0.8125,0.11940111964941025
7,0.796875,0.12278453260660172
8,0.78125,0.12214702367782593
9,0.8125,0.11869946122169495
0,0.84375,0.13045373558998108
1,0.84375,0.12424775213003159
2,0.84375,0.12567631900310516
3,0.84375,0.12559789419174194
4,0.84375,0.1198568120598793
5,0.84375,0.11607622355222702
6,0.828125,0.11729162931442261
7,0.828125,0.11919022351503372
8,0.828125,0.11795797199010849
9,0.84375,0.11525976657867432
0,0.8125,0.1317369043827057
1,0.8125,0.12417459487915039
2,0.8125,0.12388953566551208
3,0.8125,0.12345877289772034
4,0.8125,0.11845605820417404
5,0.8125,0.11500890552997589
6,0.8125,0.11666160821914673
7,0.8125,0.11907652020454407
8,0.8125,0.11776889860630035
9,0.8125,0.11359944939613342
0,0.84375,0.10195393860340118
1,0.828125,0.09733369946479797
2,0.828125,0.0992579385638237
3,0.828125,0.10027517378330231
4,0.828125,0.09512410312891006
5,0.84375,0.09055823087692261
6,0.8125,0.09204839169979095
7,0.71875,0.09572742134332657
8,0.734375,0.09609957039356232
9,0.734375,0.09315256774425507
0,0.828125,0.09415239095687866
1,0.796875,0.09033776819705963
2,0.75,0.09240558743476868
3,0.75,0.09340821951627731
4,0.796875,0.08940580487251282
5,0.828125,0.08600439131259918
6,0.796875,0.08699114620685577
7,0.71875,0.08937903493642807
8,0.71875,0.0893532931804657
9,0.796875,0.08729565143585205
0,0.765625,0.1124330535531044
1,0.75,0.10259503126144409
2,0.75,0.10629822313785553
3,0.734375,0.1106882244348526
4,0.765625,0.10407426208257675
5,0.78125,0.09839987754821777
6,0.71875,0.10080491751432419
7,0.6875,0.10401668399572372
8,0.6875,0.10213208198547363
9,0.703125,0.09804730862379074
0,0.796875,0.11801719665527344
1,0.75,0.11030460894107819
2,0.75,0.1132134199142456
3,0.765625,0.11835028231143951
4,0.765625,0.11116580665111542
5,0.734375,0.10689215362071991
6,0.734375,0.10886222124099731
7,0.796875,0.11192406713962555
8,0.796875,0.11080591380596161
9,0.8125,0.10720786452293396
0,0.828125,0.10166580975055695
1,0.8125,0.10073111951351166
