1.0 1.0 39.6163940786 55.2 1.0 0.5 5.0,2,1.0,1.0 1.0 39.6163940786 55.2 1.0 0.5 5.0
1.0 1.0 39.6163940786 55.2 1.0 0.5 5.0,0,1.0,1.0 1.0 37.7971762316 55.0 1.0 1.0 5.0
1.0 1.0 37.7971762316 55.0 1.0 1.0 5.0,3,1.0,1.0 1.0 37.7971762316 54.8 1.0 1.0 5.0
1.0 1.0 37.7971762316 54.8 1.0 1.0 5.0,2,1.0,1.0 1.0 40.6867474511 40.4 1.0 1.0 5.0
1.0 1.0 40.6867474511 40.4 1.0 1.0 5.0,2,1.0,1.0 1.0 40.6867474511 40.2 1.0 1.0 5.0
1.0 1.0 40.6867474511 40.2 1.0 1.0 5.0,2,1.0,1.0 1.0 40.6867474511 40.0 1.0 1.0 5.0
1.0 1.0 40.6867474511 40.0 1.0 1.0 5.0,1,-1.0,1.0 1.0 40.6867474511 40.8 1.0 0.5 5.0
1.0 1.0 40.6867474511 40.8 1.0 0.5 5.0,1,-1.0,1.0 1.0 40.6867474511 40.4 1.0 0.5 5.0
1.0 1.0 40.6867474511 40.4 1.0 0.5 5.0,4,-1.0,1.0 1.0 37.6595484796 38.25 0.8 0.5 4.0
1.0 1.0 37.6595484796 38.25 0.8 0.5 4.0,0,1.0,1.0 1.0 37.6595484796 38.5 0.8 1.0 4.0
1.0 1.0 37.6595484796 38.5 0.8 1.0 4.0,3,1.0,1.0 1.0 40.6867474511 40.2 1.0 1.0 5.0
1.0 1.0 40.6867474511 40.2 1.0 1.0 5.0,2,1.0,1.0 1.0 40.6867474511 40.4 1.0 1.0 5.0
1.0 1.0 40.6867474511 40.4 1.0 1.0 5.0,0,1.0,1.0 1.0 40.6867474511 40.0 1.0 1.5 5.0
1.0 1.0 40.6867474511 40.0 1.0 1.5 5.0,3,1.0,1.0 1.0 40.6867474511 40.0 1.0 1.5 5.0
1.0 1.0 40.6867474511 40.0 1.0 1.5 5.0,3,1.0,1.0 1.0 40.6867474511 40.0 1.0 1.5 5.0
1.0 1.0 40.6867474511 39.8 1.0 2.0 5.0,3,1.0,1.0 1.0 40.6867474511 40.0 1.0 2.0 5.0
1.0 1.0 40.6867474511 40.0 1.0 2.0 5.0,3,1.0,1.0 1.0 40.6867474511 39.8 1.0 2.0 5.0
1.0 1.0 40.6867474511 39.8 1.0 2.0 5.0,4,-1.0,1.0 1.0 37.6595484796 39.25 0.8 2.0 4.0
1.0 1.0 37.6595484796 39.25 0.8 2.0 4.0,3,1.0,1.0 1.0 40.6867474511 40.4 1.0 2.0 5.0
1.0 1.0 40.6867474511 40.4 1.0 2.0 5.0,1,-1.0,1.0 1.0 40.6867474511 40.0 1.0 1.5 5.0
1.0 1.0 40.6867474511 40.0 1.0 1.5 5.0,4,-1.0,1.0 1.0 37.6595484796 39.25 0.8 1.5 4.0
1.0 1.0 37.6595484796 39.25 0.8 1.5 4.0,3,1.0,1.0 1.0 40.6867474511 40.2 1.0 1.5 5.0
1.0 1.0 40.6867474511 40.2 1.0 1.5 5.0,2,-1.0,1.0 1.0 40.6867474511 40.2 1.0 1.5 5.0
1.0 1.0 40.6867474511 40.2 1.0 1.5 5.0,0,1.0,1.0 1.0 40.6867474511 40.0 1.0 2.0 5.0
1.0 1.0 40.6867474511 40.0 1.0 2.0 5.0,1,-1.0,1.0 1.0 40.6867474511 40.4 1.0 1.5 5.0
1.0 1.0 40.6867474511 40.4 1.0 1.5 5.0,3,-1.0,1.0 1.0 40.6867474511 40.4 1.0 1.5 5.0
1.0 1.0 40.6867474511 40.4 1.0 1.5 5.0,4,-1.0,1.0 1.0 38.6224678788 39.75 0.8 1.5 4.0
1.0 1.0 38.6224678788 39.75 0.8 1.5 4.0,3,1.0,1.0 1.0 40.6867474511 40.2 1.0 1.5 5.0
