1.0 1.0 35.1766309476 38.4444444444 1.0 0.5 9.0,2,1.0,1.0 1.0 35.1766309476 38.4444444444 1.0 0.5 9.0
1.0 1.0 35.1766309476 38.4444444444 1.0 0.5 9.0,0,1.0,1.0 1.0 34.7824050541 37.5555555556 1.0 1.0 9.0
1.0 1.0 34.7824050541 37.5555555556 1.0 1.0 9.0,3,1.0,1.0 1.0 50.8299671217 15.4444444444 1.0 1.0 9.0
1.0 1.0 50.8299671217 15.4444444444 1.0 1.0 9.0,2,1.0,1.0 1.0 50.306913617 28.5555555556 1.0 1.0 9.0
1.0 1.0 50.306913617 28.5555555556 1.0 1.0 9.0,2,1.0,1.0 1.0 50.8299671217 15.4444444444 1.0 1.0 9.0
1.0 1.0 50.8299671217 15.4444444444 1.0 1.0 9.0,2,1.0,1.0 1.0 50.8299671217 15.3333333333 1.0 1.0 9.0
1.0 1.0 50.8299671217 15.3333333333 1.0 1.0 9.0,1,-1.0,1.0 1.0 50.8299671217 15.5555555556 1.0 0.5 9.0
1.0 1.0 50.8299671217 15.5555555556 1.0 0.5 9.0,1,-1.0,1.0 1.0 50.8299671217 15.5555555556 1.0 0.5 9.0
1.0 1.0 50.8299671217 15.5555555556 1.0 0.5 9.0,4,-1.0,1.0 1.0 47.500564846 15.75 0.888888888889 0.5 8.0
1.0 1.0 47.500564846 15.75 0.888888888889 0.5 8.0,0,1.0,1.0 1.0 38.2339664738 11.25 0.888888888889 1.0 8.0
1.0 1.0 38.2339664738 11.25 0.888888888889 1.0 8.0,3,1.0,1.0 1.0 54.4007173571 15.1111111111 1.0 1.0 9.0
1.0 1.0 54.4007173571 15.1111111111 1.0 1.0 9.0,2,1.0,1.0 1.0 50.8299671217 16.0 1.0 1.0 9.0
1.0 1.0 50.8299671217 16.0 1.0 1.0 9.0,0,1.0,1.0 1.0 50.8299671217 15.5555555556 1.0 1.5 9.0
1.0 1.0 50.8299671217 15.5555555556 1.0 1.5 9.0,3,1.0,1.0 1.0 50.8299671217 15.1111111111 1.0 1.5 9.0
1.0 1.0 50.8299671217 15.1111111111 1.0 1.5 9.0,3,1.0,1.0 1.0 50.8299671217 15.6666666667 1.0 1.5 9.0
1.0 1.0 55.0776136256 15.0 1.0 2.0 9.0,3,1.0,1.0 1.0 47.4772513359 11.2222222222 1.0 2.0 9.0
1.0 1.0 47.4772513359 11.2222222222 1.0 2.0 9.0,3,1.0,1.0 1.0 50.8299671217 15.5555555556 1.0 2.0 9.0
1.0 1.0 50.8299671217 15.5555555556 1.0 2.0 9.0,4,-1.0,1.0 1.0 48.2620731481 15.75 0.888888888889 2.0 8.0
1.0 1.0 48.2620731481 15.75 0.888888888889 2.0 8.0,3,1.0,1.0 1.0 54.0610173415 28.7777777778 1.0 2.0 9.0
1.0 1.0 54.0610173415 28.7777777778 1.0 2.0 9.0,1,-1.0,1.0 1.0 50.8299671217 15.3333333333 1.0 1.5 9.0
1.0 1.0 50.8299671217 15.3333333333 1.0 1.5 9.0,4,-1.0,1.0 1.0 38.2339664738 11.0 0.888888888889 1.5 8.0
1.0 1.0 38.2339664738 11.0 0.888888888889 1.5 8.0,3,1.0,1.0 1.0 52.4184258283 16.2222222222 1.0 1.5 9.0
1.0 1.0 52.4184258283 16.2222222222 1.0 1.5 9.0,2,-1.0,1.0 1.0 54.0610173415 28.7777777778 1.0 1.5 9.0
1.0 1.0 54.0610173415 28.7777777778 1.0 1.5 9.0,0,1.0,1.0 1.0 50.8299671217 15.5555555556 1.0 2.0 9.0
1.0 1.0 50.8299671217 15.5555555556 1.0 2.0 9.0,1,-1.0,1.0 1.0 46.9136236522 10.7777777778 1.0 1.5 9.0
1.0 1.0 46.9136236522 10.7777777778 1.0 1.5 9.0,3,-1.0,1.0 1.0 50.8299671217 15.2222222222 1.0 1.5 9.0
1.0 1.0 50.8299671217 15.2222222222 1.0 1.5 9.0,4,-1.0,1.0 1.0 38.2339664738 11.125 0.888888888889 1.5 8.0
1.0 1.0 38.2339664738 11.125 0.888888888889 1.5 8.0,3,1.0,1.0 1.0 50.306913617 28.4444444444 1.0 1.5 9.0
