1.0 1.0 109.94450501 18.4 0.833333333333 0.5 5.0,2,1.0,1.0 1.0 109.94450501 18.4 0.833333333333 0.5 5.0
1.0 1.0 109.94450501 18.4 0.833333333333 0.5 5.0,0,1.0,1.0 1.0 109.94450501 18.2 0.833333333333 1.0 5.0
1.0 1.0 109.94450501 18.2 0.833333333333 1.0 5.0,3,1.0,1.0 1.0 83.7779163655 10.3333333333 1.0 1.0 6.0
1.0 1.0 83.7779163655 10.3333333333 1.0 1.0 6.0,0,1.0,1.0 1.0 80.7333593311 14.0 1.0 1.5 6.0
1.0 1.0 80.7333593311 14.0 1.0 1.5 6.0,4,-1.0,1.0 1.0 76.5728419414 14.6 0.833333333333 1.5 5.0
1.0 1.0 76.5728419414 14.6 0.833333333333 1.5 5.0,4,-1.0,1.0 1.0 118.001999694 18.0 0.666666666667 1.5 4.0
1.0 1.0 118.001999694 18.0 0.666666666667 1.5 4.0,4,-1.0,1.0 1.0 132.917502387 18.0 0.5 1.5 3.0
1.0 1.0 132.917502387 18.0 0.5 1.5 3.0,1,-1.0,1.0 1.0 132.917502387 20.0 0.5 1.0 3.0
1.0 1.0 132.917502387 20.0 0.5 1.0 3.0,2,-1.0,1.0 1.0 132.917502387 19.3333333333 0.5 1.0 3.0
1.0 1.0 132.917502387 19.3333333333 0.5 1.0 3.0,1,-1.0,1.0 1.0 132.917502387 18.0 0.5 0.5 3.0
1.0 1.0 132.917502387 18.0 0.5 0.5 3.0,0,1.0,1.0 1.0 132.917502387 17.3333333333 0.5 1.0 3.0
1.0 1.0 132.917502387 17.3333333333 0.5 1.0 3.0,0,1.0,1.0 1.0 132.917502387 19.3333333333 0.5 1.5 3.0
1.0 1.0 132.917502387 19.3333333333 0.5 1.5 3.0,0,1.0,1.0 1.0 132.917502387 18.6666666667 0.5 2.0 3.0
1.0 1.0 132.917502387 18.6666666667 0.5 2.0 3.0,2,-1.0,1.0 1.0 132.917502387 18.0 0.5 2.0 3.0
1.0 1.0 132.917502387 18.0 0.5 2.0 3.0,2,-1.0,1.0 1.0 132.917502387 18.6666666667 0.5 2.0 3.0
1.0 1.0 80.7333593311 15.1666666667 1.0 2.0 6.0,0,1.0,0.5 0.5 88.9833471866 24.1666666667 1.0 2.5 6.0
0.5 0.5 88.9833471866 24.1666666667 1.0 2.5 6.0,3,1.0,0.5 0.5 131.314071967 34.1666666667 1.0 2.5 6.0
0.5 0.5 131.314071967 34.1666666667 1.0 2.5 6.0,3,1.0,0.5 0.5 89.0112735579 24.3333333333 1.0 2.5 6.0
0.5 0.5 89.0112735579 24.3333333333 1.0 2.5 6.0,2,1.0,0.5 0.5 129.032745887 31.8333333333 1.0 2.5 6.0
0.5 0.5 129.032745887 31.8333333333 1.0 2.5 6.0,0,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 6.0
0.0 0.0 250.0 150.0 0.0 3.0 6.0,1,1.0,0.5 0.5 95.5104957885 68.5 1.0 2.5 6.0
0.5 0.5 95.5104957885 68.5 1.0 2.5 6.0,3,1.0,0.5 0.5 117.819057942 25.3333333333 1.0 2.5 6.0
0.5 0.5 117.819057942 25.3333333333 1.0 2.5 6.0,4,-1.0,0.5 0.5 157.852623125 29.2 0.833333333333 2.5 5.0
0.5 0.5 157.852623125 29.2 0.833333333333 2.5 5.0,3,1.0,0.5 0.5 96.1380681275 65.6666666667 1.0 2.5 6.0
0.5 0.5 96.1380681275 65.6666666667 1.0 2.5 6.0,0,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 6.0
0.0 0.0 250.0 150.0 0.0 3.0 6.0,1,1.0,0.5 0.5 77.7975856136 18.6666666667 1.0 2.5 6.0
0.5 0.5 77.7975856136 18.6666666667 1.0 2.5 6.0,3,1.0,0.5 0.5 129.032745887 33.0 1.0 2.5 6.0
0.5 0.5 129.032745887 33.0 1.0 2.5 6.0,3,1.0,0.5 0.5 91.9317748065 24.8333333333 1.0 2.5 6.0
