1.0 1.0 28.5900791255 12.0 1.0 0.5 6.0,2,1.0,1.0 1.0 28.5900791255 12.0 1.0 0.5 6.0
1.0 1.0 28.5900791255 12.0 1.0 0.5 6.0,0,1.0,1.0 1.0 28.5900791255 12.0 1.0 1.0 6.0
1.0 1.0 28.5900791255 12.0 1.0 1.0 6.0,3,1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.0 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 1.0 6.0,2,1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.0 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 1.0 6.0,2,1.0,1.0 1.0 38.9338729372 8.5 1.0 1.0 6.0
1.0 1.0 38.9338729372 8.5 1.0 1.0 6.0,2,1.0,1.0 1.0 38.9338729372 8.5 1.0 1.0 6.0
1.0 1.0 38.9338729372 8.5 1.0 1.0 6.0,1,-1.0,1.0 1.0 38.9338729372 8.66666666667 1.0 0.5 6.0
1.0 1.0 38.9338729372 8.66666666667 1.0 0.5 6.0,1,-1.0,1.0 1.0 38.9338729372 8.5 1.0 0.5 6.0
1.0 1.0 38.9338729372 8.5 1.0 0.5 6.0,4,-1.0,1.0 1.0 42.1949100122 7.4 0.833333333333 0.5 5.0
1.0 1.0 42.1949100122 7.4 0.833333333333 0.5 5.0,0,1.0,1.0 1.0 42.1949100122 7.6 0.833333333333 1.0 5.0
1.0 1.0 42.1949100122 7.6 0.833333333333 1.0 5.0,3,1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.0 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 1.0 6.0,2,1.0,1.0 1.0 38.9338729372 8.16666666667 1.0 1.0 6.0
1.0 1.0 38.9338729372 8.16666666667 1.0 1.0 6.0,0,1.0,1.0 1.0 38.9338729372 8.5 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.5 1.0 1.5 6.0,3,1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0,3,1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 2.0 6.0,3,1.0,1.0 1.0 38.9338729372 8.66666666667 1.0 2.0 6.0
1.0 1.0 38.9338729372 8.66666666667 1.0 2.0 6.0,3,1.0,1.0 1.0 38.9338729372 8.66666666667 1.0 2.0 6.0
1.0 1.0 38.9338729372 8.66666666667 1.0 2.0 6.0,4,-1.0,1.0 1.0 42.1949100122 7.4 0.833333333333 2.0 5.0
1.0 1.0 42.1949100122 7.4 0.833333333333 2.0 5.0,3,1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 2.0 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 2.0 6.0,1,-1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0,4,-1.0,1.0 1.0 42.1949100122 7.4 0.833333333333 1.5 5.0
1.0 1.0 42.1949100122 7.4 0.833333333333 1.5 5.0,3,1.0,1.0 1.0 38.9338729372 8.5 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.5 1.0 1.5 6.0,2,-1.0,1.0 1.0 38.9338729372 8.16666666667 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.16666666667 1.0 1.5 6.0,0,1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 2.0 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 2.0 6.0,1,-1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0,3,-1.0,1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0
1.0 1.0 38.9338729372 8.33333333333 1.0 1.5 6.0,4,-1.0,1.0 1.0 42.1949100122 7.2 0.833333333333 1.5 5.0
1.0 1.0 42.1949100122 7.2 0.833333333333 1.5 5.0,3,1.0,1.0 1.0 38.9338729372 8.5 1.0 1.5 6.0
