0.0 0.0 250.0 150.0 0.0 4.0 9.0,2,-1.0,0.0 0.0 250.0 150.0 0.0 4.0 9.0
0.0 0.0 250.0 150.0 0.0 4.0 9.0,1,-1.0,0.0 0.0 250.0 150.0 0.0 3.5 9.0
0.0 0.0 250.0 150.0 0.0 3.5 9.0,1,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 9.0
0.0 0.0 250.0 150.0 0.0 3.0 9.0,2,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 9.0
0.0 0.0 250.0 150.0 0.0 3.0 9.0,0,-1.0,0.0 0.0 250.0 150.0 0.0 3.5 9.0
0.0 0.0 250.0 150.0 0.0 3.5 9.0,4,-1.0,0.0 0.0 250.0 150.0 0.0 3.5 8.0
0.0 0.0 250.0 150.0 0.0 3.5 8.0,1,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 8.0
0.0 0.0 250.0 150.0 0.0 3.0 8.0,1,1.0,0.5 0.5 93.5367399704 19.25 0.615384615385 2.5 8.0
0.5 0.5 93.5367399704 19.25 0.615384615385 2.5 8.0,1,-1.0,1.0 1.0 62.3954031381 8.375 0.615384615385 2.0 8.0
1.0 1.0 62.3954031381 8.375 0.615384615385 2.0 8.0,4,-1.0,1.0 1.0 67.7193769359 8.14285714286 0.538461538462 2.0 7.0
1.0 1.0 67.7193769359 8.14285714286 0.538461538462 2.0 7.0,2,-1.0,1.0 1.0 67.7193769359 8.14285714286 0.538461538462 2.0 7.0
1.0 1.0 67.7193769359 8.14285714286 0.538461538462 2.0 7.0,2,-1.0,1.0 1.0 67.7193769359 8.57142857143 0.538461538462 2.0 7.0
1.0 1.0 67.7193769359 8.57142857143 0.538461538462 2.0 7.0,0,1.0,0.5 0.5 93.3473862002 19.4285714286 0.538461538462 2.5 7.0
0.5 0.5 93.3473862002 19.4285714286 0.538461538462 2.5 7.0,1,-1.0,1.0 1.0 67.7193769359 7.85714285714 0.538461538462 2.0 7.0
1.0 1.0 67.7193769359 7.85714285714 0.538461538462 2.0 7.0,0,1.0,0.5 0.5 86.1893824739 19.7142857143 0.538461538462 2.5 7.0
0.0 0.0 250.0 150.0 0.0 4.0 3.0,2,-1.0,0.0 0.0 250.0 150.0 0.0 4.0 3.0
