0.0 0.0 250.0 150.0 0.0 4.0 1.0,2,-1.0,0.0 0.0 250.0 150.0 0.0 4.0 1.0
0.0 0.0 250.0 150.0 0.0 4.0 1.0,1,-1.0,0.0 0.0 250.0 150.0 0.0 3.5 1.0
0.0 0.0 250.0 150.0 0.0 3.5 1.0,1,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 1.0
0.0 0.0 250.0 150.0 0.0 3.0 1.0,2,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 1.0
0.0 0.0 250.0 150.0 0.0 3.0 1.0,0,-1.0,0.0 0.0 250.0 150.0 0.0 3.5 1.0
0.0 0.0 250.0 150.0 0.0 3.5 1.0,4,-1.0,0.0 0.0 250.0 150.0 0.0 3.5 1.0
0.0 0.0 250.0 150.0 0.0 3.5 1.0,1,-1.0,0.0 0.0 250.0 150.0 0.0 3.0 1.0
0.0 0.0 250.0 150.0 0.0 3.0 1.0,1,1.0,0.5 0.5 21.2088203834 15.0 0.25 2.5 1.0
0.5 0.5 21.2088203834 15.0 0.25 2.5 1.0,1,-1.0,1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0
1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0,4,-1.0,1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0
1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0,2,-1.0,1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0
1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0,2,-1.0,1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0
1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0,0,1.0,0.5 0.5 21.2088203834 15.0 0.25 2.5 1.0
0.5 0.5 21.2088203834 15.0 0.25 2.5 1.0,1,-1.0,1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0
1.0 1.0 21.2088203834 15.0 0.25 2.0 1.0,0,1.0,0.5 0.5 21.2088203834 16.0 0.25 2.5 1.0
0.0 0.0 250.0 150.0 0.0 4.0 1.0,2,-1.0,0.0 0.0 250.0 150.0 0.0 4.0 1.0
