1.0 1.0 105.978582938 57.8888888889 1.0 0.5 9.0,2,1.0,1.0 1.0 105.978582938 57.8888888889 1.0 0.5 9.0
1.0 1.0 105.978582938 57.8888888889 1.0 0.5 9.0,3,1.0,1.0 1.0 87.5284527686 54.2222222222 1.0 0.5 9.0
1.0 1.0 87.5284527686 54.2222222222 1.0 0.5 9.0,4,-1.0,1.0 1.0 88.399609239 52.25 0.888888888889 0.5 8.0
1.0 1.0 88.399609239 52.25 0.888888888889 0.5 8.0,2,-1.0,1.0 1.0 88.399609239 52.375 0.888888888889 0.5 8.0
1.0 1.0 88.399609239 52.375 0.888888888889 0.5 8.0,4,-1.0,1.0 1.0 79.6046346728 51.5714285714 0.777777777778 0.5 7.0
1.0 1.0 79.6046346728 51.5714285714 0.777777777778 0.5 7.0,3,1.0,1.0 1.0 88.399609239 53.125 0.888888888889 0.5 8.0
1.0 1.0 88.399609239 53.125 0.888888888889 0.5 8.0,3,1.0,1.0 1.0 87.3286207833 53.8888888889 1.0 0.5 9.0
1.0 1.0 87.3286207833 53.8888888889 1.0 0.5 9.0,2,1.0,1.0 1.0 87.2815278186 54.4444444444 1.0 0.5 9.0
1.0 1.0 87.2815278186 54.4444444444 1.0 0.5 9.0,4,-1.0,1.0 1.0 88.3466296537 53.0 0.888888888889 0.5 8.0
1.0 1.0 88.3466296537 53.0 0.888888888889 0.5 8.0,2,-1.0,1.0 1.0 88.3466296537 53.125 0.888888888889 0.5 8.0
1.0 1.0 88.3466296537 53.125 0.888888888889 0.5 8.0,4,-1.0,1.0 1.0 79.6046346728 50.8571428571 0.777777777778 0.5 7.0
1.0 1.0 79.6046346728 50.8571428571 0.777777777778 0.5 7.0,4,-1.0,1.0 1.0 76.9916846393 48.5 0.666666666667 0.5 6.0
1.0 1.0 76.9916846393 48.5 0.666666666667 0.5 6.0,2,-1.0,1.0 1.0 76.9916846393 48.5 0.666666666667 0.5 6.0
1.0 1.0 76.9916846393 48.5 0.666666666667 0.5 6.0,1,-1.0,1.0 1.0 76.9916846393 48.6666666667 0.666666666667 0.5 6.0
1.0 1.0 76.9916846393 48.6666666667 0.666666666667 0.5 6.0,3,1.0,1.0 1.0 79.6046346728 51.8571428571 0.777777777778 0.5 7.0
1.0 1.0 67.7155564168 45.0 0.444444444444 0.5 4.0,2,-1.0,1.0 1.0 67.7155564168 45.0 0.444444444444 0.5 4.0
1.0 1.0 67.7155564168 45.0 0.444444444444 0.5 4.0,4,-1.0,1.0 1.0 56.5822726699 46.0 0.333333333333 0.5 3.0
1.0 1.0 56.5822726699 46.0 0.333333333333 0.5 3.0,4,-1.0,1.0 1.0 65.0965712378 45.5 0.222222222222 0.5 2.0
1.0 1.0 65.0965712378 45.5 0.222222222222 0.5 2.0,2,-1.0,1.0 1.0 65.0965712378 46.0 0.222222222222 0.5 2.0
1.0 1.0 65.0965712378 46.0 0.222222222222 0.5 2.0,3,1.0,1.0 1.0 56.5822726699 45.3333333333 0.333333333333 0.5 3.0
1.0 1.0 56.5822726699 45.3333333333 0.333333333333 0.5 3.0,0,1.0,1.0 1.0 56.2143095206 47.0 0.333333333333 1.0 3.0
1.0 1.0 56.2143095206 47.0 0.333333333333 1.0 3.0,2,-1.0,1.0 1.0 56.5822726699 46.0 0.333333333333 1.0 3.0
1.0 1.0 56.5822726699 46.0 0.333333333333 1.0 3.0,4,-1.0,1.0 1.0 65.0965712378 45.0 0.222222222222 1.0 2.0
1.0 1.0 65.0965712378 45.0 0.222222222222 1.0 2.0,2,-1.0,1.0 1.0 65.0965712378 45.5 0.222222222222 1.0 2.0
