1.0 1.0 89.9227440867 25.1111111111 1.0 0.5 9.0,2,1.0,1.0 1.0 89.9227440867 25.1111111111 1.0 0.5 9.0
1.0 1.0 89.9227440867 25.1111111111 1.0 0.5 9.0,2,1.0,1.0 1.0 90.7079759436 25.2222222222 1.0 0.5 9.0
1.0 1.0 90.7079759436 25.2222222222 1.0 0.5 9.0,2,1.0,1.0 1.0 90.7079759436 25.1111111111 1.0 0.5 9.0
1.0 1.0 90.7079759436 25.1111111111 1.0 0.5 9.0,3,1.0,1.0 1.0 98.9165175411 27.8888888889 1.0 0.5 9.0
1.0 1.0 98.9165175411 27.8888888889 1.0 0.5 9.0,4,-1.0,1.0 1.0 95.5466612174 22.0 0.888888888889 0.5 8.0
1.0 1.0 95.5466612174 22.0 0.888888888889 0.5 8.0,2,-1.0,1.0 1.0 116.141757629 26.0 0.888888888889 0.5 8.0
1.0 1.0 116.141757629 26.0 0.888888888889 0.5 8.0,3,1.0,1.0 1.0 97.9715287137 28.3333333333 1.0 0.5 9.0
1.0 1.0 97.9715287137 28.3333333333 1.0 0.5 9.0,2,1.0,1.0 1.0 90.7079759436 24.8888888889 1.0 0.5 9.0
1.0 1.0 90.7079759436 24.8888888889 1.0 0.5 9.0,2,1.0,1.0 1.0 90.7079759436 25.5555555556 1.0 0.5 9.0
1.0 1.0 90.7079759436 25.5555555556 1.0 0.5 9.0,1,1.0,1.0 1.0 90.7079759436 25.0 1.0 0.5 9.0
1.0 1.0 90.7079759436 25.0 1.0 0.5 9.0,1,1.0,1.0 1.0 90.7079759436 25.1111111111 1.0 0.5 9.0
1.0 1.0 90.7079759436 25.1111111111 1.0 0.5 9.0,4,-1.0,1.0 1.0 97.6838304114 22.0 0.888888888889 0.5 8.0
1.0 1.0 97.6838304114 22.0 0.888888888889 0.5 8.0,4,-1.0,1.0 1.0 101.197268948 18.5714285714 0.777777777778 0.5 7.0
1.0 1.0 101.197268948 18.5714285714 0.777777777778 0.5 7.0,4,-1.0,1.0 1.0 94.2588690824 18.8333333333 0.666666666667 0.5 6.0
1.0 1.0 94.2588690824 18.8333333333 0.666666666667 0.5 6.0,1,-1.0,1.0 1.0 92.8413858413 18.8333333333 0.666666666667 0.5 6.0
1.0 1.0 111.438014988 14.0 0.333333333333 0.5 3.0,0,1.0,1.0 1.0 111.438014988 14.0 0.333333333333 1.0 3.0
1.0 1.0 111.438014988 14.0 0.333333333333 1.0 3.0,2,-1.0,1.0 1.0 111.438014988 14.0 0.333333333333 1.0 3.0
1.0 1.0 111.438014988 14.0 0.333333333333 1.0 3.0,0,1.0,1.0 1.0 111.438014988 14.0 0.333333333333 1.5 3.0
1.0 1.0 111.438014988 14.0 0.333333333333 1.5 3.0,3,1.0,1.0 1.0 95.7073867991 17.5 0.444444444444 1.5 4.0
1.0 1.0 95.7073867991 17.5 0.444444444444 1.5 4.0,3,1.0,1.0 1.0 102.461780385 16.8 0.555555555556 1.5 5.0
1.0 1.0 102.461780385 16.8 0.555555555556 1.5 5.0,1,-1.0,1.0 1.0 102.461780385 16.8 0.555555555556 1.0 5.0
1.0 1.0 102.461780385 16.8 0.555555555556 1.0 5.0,4,-1.0,1.0 1.0 95.7073867991 17.5 0.444444444444 1.0 4.0
